Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1676963425.929098,3329,1676963425,967857152,map,0.7970941066741943,-1.6054922342300415,21.9359130859375,0.2189382372525931,-0.08354547982524227,-0.7084901803661107,-0.6656784811250256
1676963425.9611275,3330,1676963425,999857152,map,0.8144147396087646,-1.6433334350585938,21.900062561035156,0.2162213723722399,-0.08243109080883392,-0.7087909573992417,-0.666384929477608
1676963425.9927394,3331,1676963426,31857152,map,0.8296697735786438,-1.677066445350647,21.86409568786621,0.21198960224243538,-0.08072643517903048,-0.7092016626329122,-0.6675153659065869
1676963426.0326736,3332,1676963426,67908352,map,0.8423950672149658,-1.705584168434143,21.828184127807617,0.20684380394568727,-0.07857553925390583,-0.7095908874618212,-0.6689711615180907
1676963426.0652483,3333,1676963426,99908352,map,0.8529741764068604,-1.7298579216003418,21.792158126831055,0.2034319744118819,-0.07729497048217508,-0.70986385416038,-0.6698764521165024
1676963426.0966744,3334,1676963426,131908352,map,0.8613372445106506,-1.7497702836990356,21.756032943725586,0.19821721333425782,-0.07508044335251111,-0.7101970974377545,-0.6713367258306605
1676963426.1326926,3335,1676963426,175947008,map,0.868554949760437,-1.7680302858352661,21.710878372192383,0.19208189659652694,-0.07267373186199354,-0.7104740680869219,-0.6730898002868689
1676963426.1686647,3336,1676963426,207947008,map,0.8719929456710815,-1.7779265642166138,21.674671173095703,0.18875092579158972,-0.0712908516155026,-0.7106521516927706,-0.6739912660587782
1676963426.2047164,3337,1676963426,239947008,map,0.8733561038970947,-1.7836600542068481,21.638395309448242,0.18204829139947798,-0.06875106145081186,-0.710937534589483,-0.675795608204933
1676963426.24066,3338,1676963426,275997952,map,0.872551679611206,-1.784925103187561,21.602209091186523,0.1749347568445214,-0.06599266611960726,-0.711115645854201,-0.6777590626067506
1676963426.272842,3339,1676963426,307997952,map,0.8699106574058533,-1.782481074333191,21.565889358520508,0.1713031947160045,-0.06458070454764381,-0.7111566152251316,-0.6787789294128391
1676963426.3087568,3340,1676963426,339997952,map,0.8652902245521545,-1.7759499549865723,21.52955436706543,0.16295099062509308,-0.06131755329031666,-0.7112345671385415,-0.681052603058943
1676963426.349679,3341,1676963426,384048640,map,0.8568565249443054,-1.7623281478881836,21.484046936035156,0.15575004350632493,-0.058604697628928074,-0.7112525006225829,-0.6829549642867551
1676963426.381101,3342,1676963426,416048640,map,0.8480340242385864,-1.747179627418518,21.447528839111328,0.1518538676577884,-0.05705834556213156,-0.7112199487675532,-0.6839964274014384
1676963426.4127085,3343,1676963426,448048640,map,0.8374178409576416,-1.728337049484253,21.410995483398438,0.14344666192957028,-0.05393042246825163,-0.7112125375076604,-0.6860695400005472
1676963426.4486542,3344,1676963426,484098048,map,0.8251058459281921,-1.705978274345398,21.374479293823242,0.13514672783334644,-0.05075581383711178,-0.7111393679444675,-0.6880698320650521
1676963426.4806798,3345,1676963426,516098048,map,0.8110479116439819,-1.6800817251205444,21.337718963623047,0.13064072659952777,-0.04906319376673624,-0.7111275365338371,-0.6890744746392052
1676963426.5127187,3346,1676963426,548098048,map,0.7954363822937012,-1.6509796380996704,21.301050186157227,0.12193412809873445,-0.04592152289770766,-0.7109776471940087,-0.6910385329263367
1676963426.5486715,3347,1676963426,592134656,map,0.7737253308296204,-1.6102111339569092,21.25517463684082,0.1128737489515407,-0.04266517045388093,-0.7107788451193944,-0.6929882836754876
1676963426.581074,3348,1676963426,624134656,map,0.7546898722648621,-1.5742769241333008,21.218381881713867,0.10740436295699411,-0.040704393694032864,-0.7106201082341012,-0.6941373872070897
